,Cod_setor,Cod_Grandes Regiões,Nome_Grande_Regiao,Cod_UF,Nome_da_UF ,Cod_meso,Nome_da_meso,Cod_micro,Nome_da_micro,Cod_RM,Nome_da_RM,Cod_municipio,Nome_do_municipio,Cod_distrito,Nome_do_distrito,Cod_subdistrito,Nome_do_subdistrito,Cod_bairro,Nome_do_bairro,Situacao_setor,Tipo_setor,V001,V002,V003,V004,V005,V006,V007,V008,V009,V010,V011,V012,IDHL-Setor,quintilLongevidade,AlfabIDHM,quintilAlfabetizacao
498,352990605000022,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3529906,MIRACATU,352990605,MIRACATU,35299060500,MIRACATU,3529906000,MIRACATU (todos os setores),8,0,53.0,211.0,3.98,4.37,560.04,299215.46,618.38,294205.05,297.93,258479.11,554.77,339754.06,0.5333333333333333,1.0,0.9603174603174603,4.0
499,352990605000023,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3529906,MIRACATU,352990605,MIRACATU,35299060500,MIRACATU,3529906000,MIRACATU (todos os setores),8,0,175.0,573.0,3.27,2.45,776.15,1045846.9,865.14,1089042.83,415.16,570699.39,804.91,793657.52,0.7833333333333333,3.0,0.941044041086253,3.0
500,352990605000024,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3529906,MIRACATU,352990605,MIRACATU,35299060500,MIRACATU,3529906000,MIRACATU (todos os setores),8,0,99.0,325.0,3.28,2.92,845.21,566525.29,919.52,547799.85,420.25,381356.08,798.78,422781.43,0.8,3.0,0.8839117236852899,1.0
501,352990605000025,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3529906,MIRACATU,352990605,MIRACATU,35299060500,MIRACATU,3529906000,MIRACATU (todos os setores),8,0,82.0,300.0,3.66,4.08,619.84,223907.99,770.11,161523.82,282.12,191263.25,669.35,194621.5,0.7,1.0,0.950069130216189,4.0
502,352990605000026,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3529906,MIRACATU,352990605,MIRACATU,35299060500,MIRACATU,3529906000,MIRACATU (todos os setores),8,0,4.0,14.0,3.5,4.33,1577.5,1315358.33,1577.5,1315358.33,691.0,1053921.11,1382.0,1177620.0,,,,
503,352990608000001,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3529906,MIRACATU,352990608,OLIVEIRA BARROS,35299060800,OLIVEIRA BARROS,3529906000,MIRACATU (todos os setores),1,0,314.0,1021.0,3.25,2.58,764.3,1009315.97,898.84,1066270.72,487.92,1003926.81,828.5,1423344.53,0.85,5.0,0.9430407450769441,3.0
504,352990608000002,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3529906,MIRACATU,352990608,OLIVEIRA BARROS,35299060800,OLIVEIRA BARROS,3529906000,MIRACATU (todos os setores),8,0,92.0,294.0,3.2,2.91,514.8,189756.93,667.07,143660.78,341.84,172350.83,632.27,134869.99,0.85,5.0,0.933620565848054,3.0
505,352990608000003,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3529906,MIRACATU,352990608,OLIVEIRA BARROS,35299060800,OLIVEIRA BARROS,3529906000,MIRACATU (todos os setores),8,0,107.0,306.0,2.86,3.39,470.45,168436.48,565.6,148463.2,305.42,222332.86,536.08,266904.16,0.7833333333333333,3.0,0.9149029982363315,2.0
506,352990608000004,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3529906,MIRACATU,352990608,OLIVEIRA BARROS,35299060800,OLIVEIRA BARROS,3529906000,MIRACATU (todos os setores),5,0,157.0,525.0,3.34,3.38,419.07,207192.53,707.46,145082.08,297.99,160214.89,673.19,109096.23,0.8833333333333333,5.0,0.9402818844864971,3.0
507,352990608000005,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3529906,MIRACATU,352990608,OLIVEIRA BARROS,35299060800,OLIVEIRA BARROS,3529906000,MIRACATU (todos os setores),5,0,133.0,459.0,3.45,3.08,476.35,1021062.64,719.93,1371817.51,375.62,486768.9,649.11,664482.95,0.8166666666666667,4.0,0.9305477131564088,3.0
508,352990610000001,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3529906,MIRACATU,352990610,PEDRO BARROS,35299061000,PEDRO BARROS,3529906000,MIRACATU (todos os setores),1,0,61.0,185.0,3.03,4.0,717.87,320013.72,810.93,285393.47,477.57,299428.91,765.0,259387.78,0.8666666666666667,5.0,0.9766454352441615,5.0
509,352990610000002,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3529906,MIRACATU,352990610,PEDRO BARROS,35299061000,PEDRO BARROS,3529906000,MIRACATU (todos os setores),3,0,110.0,331.0,3.01,2.6,464.54,697134.65,824.18,944432.44,282.36,424345.32,754.71,781075.21,0.8833333333333333,5.0,0.9490196078431371,3.0
510,352990610000003,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3529906,MIRACATU,352990610,PEDRO BARROS,35299061000,PEDRO BARROS,3529906000,MIRACATU (todos os setores),8,0,61.0,199.0,3.26,3.1,659.51,713308.09,788.82,751922.59,304.12,354755.06,654.43,536441.5,0.8,3.0,0.9310897435897436,3.0
511,352990610000004,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3529906,MIRACATU,352990610,PEDRO BARROS,35299061000,PEDRO BARROS,3529906000,MIRACATU (todos os setores),8,0,68.0,221.0,3.25,3.71,529.19,126783.02,609.92,96372.53,316.45,148265.53,587.68,115614.59,0.7666666666666667,2.0,0.8136752136752138,1.0
512,352990610000005,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3529906,MIRACATU,352990610,PEDRO BARROS,35299061000,PEDRO BARROS,3529906000,MIRACATU (todos os setores),8,0,52.0,168.0,3.23,3.87,627.92,212960.78,653.04,204915.96,402.85,175479.3,600.08,142694.98,0.8333333333333334,4.0,0.9661458333333334,4.0
513,352990610000006,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3529906,MIRACATU,352990610,PEDRO BARROS,35299061000,PEDRO BARROS,3529906000,MIRACATU (todos os setores),8,0,145.0,491.0,3.39,3.67,664.01,221883.92,687.73,213438.69,356.38,187431.15,596.51,170410.52,0.75,2.0,0.9405229981901018,3.0
514,352990610000007,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3529906,MIRACATU,352990610,PEDRO BARROS,35299061000,PEDRO BARROS,3529906000,MIRACATU (todos os setores),8,0,129.0,433.0,3.36,3.47,842.35,1369765.09,883.44,1400532.36,419.14,646841.43,696.63,882861.03,0.85,5.0,0.9192615813305469,2.0
515,352990610000008,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3529906,MIRACATU,352990610,PEDRO BARROS,35299061000,PEDRO BARROS,3529906000,MIRACATU (todos os setores),7,5,7.0,42.0,6.0,7.67,475.71,186061.9,666.0,120680.0,195.0,102818.52,606.67,66050.0,0.6833333333333333,1.0,0.6857142857142856,1.0
516,352990610000009,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3529906,MIRACATU,352990610,PEDRO BARROS,35299061000,PEDRO BARROS,3529906000,MIRACATU (todos os setores),7,5,17.0,79.0,4.65,6.24,524.47,252813.76,636.86,234075.52,309.74,221730.35,575.24,260928.99,0.75,2.0,0.8921568627450981,1.0
517,352990615000001,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3529906,MIRACATU,352990615,SANTA RITA DO RIBEIRA,35299061500,SANTA RITA DO RIBEIRA,3529906000,MIRACATU (todos os setores),1,0,248.0,799.0,3.22,3.05,715.46,999082.61,806.51,1053044.34,365.23,504713.35,723.95,741430.06,0.8166666666666667,4.0,0.9636224160206718,4.0
518,352990615000002,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3529906,MIRACATU,352990615,SANTA RITA DO RIBEIRA,35299061500,SANTA RITA DO RIBEIRA,3529906000,MIRACATU (todos os setores),8,0,112.0,364.0,3.25,2.35,743.6,3678447.81,800.8,3917902.24,358.45,1477667.2,666.62,2549197.39,0.8166666666666667,4.0,0.8713836477987421,1.0
519,352990615000003,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3529906,MIRACATU,352990615,SANTA RITA DO RIBEIRA,35299061500,SANTA RITA DO RIBEIRA,3529906000,MIRACATU (todos os setores),8,0,63.0,196.0,3.11,3.81,770.79,1766505.01,971.2,2036562.82,367.23,797301.22,790.95,1389716.44,0.8,3.0,0.8640350877192983,1.0
520,352990615000004,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3529906,MIRACATU,352990615,SANTA RITA DO RIBEIRA,35299061500,SANTA RITA DO RIBEIRA,3529906000,MIRACATU (todos os setores),8,0,95.0,294.0,3.09,3.98,696.57,611451.46,778.52,619684.87,371.23,354414.52,654.96,440071.7,0.7666666666666667,2.0,0.9139388979814512,2.0
521,352990615000005,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3529906,MIRACATU,352990615,SANTA RITA DO RIBEIRA,35299061500,SANTA RITA DO RIBEIRA,3529906000,MIRACATU (todos os setores),8,0,118.0,411.0,3.48,3.6,455.1,135184.38,565.28,105314.38,255.88,121840.82,511.77,112675.0,0.7333333333333333,1.0,0.9261437908496731,2.0
522,352990615000006,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3529906,MIRACATU,352990615,SANTA RITA DO RIBEIRA,35299061500,SANTA RITA DO RIBEIRA,3529906000,MIRACATU (todos os setores),8,0,81.0,289.0,3.57,4.6,631.48,197871.2,682.0,178995.59,354.01,252600.17,598.51,280926.92,0.7333333333333333,1.0,0.9118932597193466,2.0
523,352990615000007,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3529906,MIRACATU,352990615,SANTA RITA DO RIBEIRA,35299061500,SANTA RITA DO RIBEIRA,3529906000,MIRACATU (todos os setores),8,0,54.0,172.0,3.19,3.21,649.72,328692.85,746.49,304905.34,366.57,269818.84,718.28,276156.15,0.75,2.0,0.8747366715281153,1.0
524,352990615000008,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3529906,MIRACATU,352990615,SANTA RITA DO RIBEIRA,35299061500,SANTA RITA DO RIBEIRA,3529906000,MIRACATU (todos os setores),7,5,8.0,34.0,4.25,4.79,530.0,278542.86,706.67,240146.67,339.3,188969.31,650.33,157277.7,0.3333333333333333,1.0,0.9111111111111111,2.0
525,353620805000001,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3536208,PARIQUERA-AÇU,353620805,PARIQUERA-AÇU,35362080500,PARIQUERA-AÇU,3536208000,PARIQUERA-AÇU (todos os setores),1,0,271.0,763.0,2.82,2.07,1716.18,4970198.96,1875.34,5133320.69,1011.97,2616304.95,1531.05,3164747.72,0.95,5.0,0.9968304278922346,5.0
526,353620805000002,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3536208,PARIQUERA-AÇU,353620805,PARIQUERA-AÇU,35362080500,PARIQUERA-AÇU,3536208000,PARIQUERA-AÇU (todos os setores),1,0,282.0,857.0,3.04,1.99,1327.07,3744096.27,1422.95,3878672.83,797.25,2128632.73,1147.67,2663106.47,0.9166666666666666,5.0,0.8788581213715908,1.0
527,353620805000003,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3536208,PARIQUERA-AÇU,353620805,PARIQUERA-AÇU,35362080500,PARIQUERA-AÇU,3536208000,PARIQUERA-AÇU (todos os setores),1,0,291.0,841.0,2.89,2.03,1952.81,6037463.14,2029.53,6119240.74,1151.21,3316170.07,1658.08,3936991.07,0.9166666666666666,5.0,0.9939898289412853,5.0
528,353620805000004,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3536208,PARIQUERA-AÇU,353620805,PARIQUERA-AÇU,35362080500,PARIQUERA-AÇU,3536208000,PARIQUERA-AÇU (todos os setores),1,0,237.0,804.0,3.39,2.95,824.34,323891.68,853.14,310580.11,479.29,283073.42,742.48,243014.76,0.8666666666666667,5.0,0.9579189058123769,4.0
529,353620805000005,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3536208,PARIQUERA-AÇU,353620805,PARIQUERA-AÇU,35362080500,PARIQUERA-AÇU,3536208000,PARIQUERA-AÇU (todos os setores),1,0,212.0,620.0,2.92,1.96,1028.03,922800.29,1159.27,888280.22,759.36,828763.72,1085.92,830555.34,0.85,5.0,0.9798154429733378,5.0
530,353620805000006,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3536208,PARIQUERA-AÇU,353620805,PARIQUERA-AÇU,35362080500,PARIQUERA-AÇU,3536208000,PARIQUERA-AÇU (todos os setores),1,0,409.0,1262.0,3.09,2.16,1265.58,4274920.57,1418.14,4574719.59,753.26,1976557.51,1122.36,2531565.75,0.8666666666666667,5.0,0.9572190929713273,4.0
531,353620805000007,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3536208,PARIQUERA-AÇU,353620805,PARIQUERA-AÇU,35362080500,PARIQUERA-AÇU,3536208000,PARIQUERA-AÇU (todos os setores),1,0,341.0,1103.0,3.23,2.27,848.29,481124.89,942.24,445772.46,540.5,435012.75,871.17,413039.39,0.8166666666666667,4.0,0.9576193061635391,4.0
532,353620805000008,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3536208,PARIQUERA-AÇU,353620805,PARIQUERA-AÇU,35362080500,PARIQUERA-AÇU,3536208000,PARIQUERA-AÇU (todos os setores),1,0,329.0,1111.0,3.38,3.26,873.18,446994.23,941.89,417353.97,502.36,389069.5,799.4,381654.77,0.8333333333333334,4.0,0.9689603708162556,5.0
533,353620805000009,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3536208,PARIQUERA-AÇU,353620805,PARIQUERA-AÇU,35362080500,PARIQUERA-AÇU,3536208000,PARIQUERA-AÇU (todos os setores),1,0,216.0,707.0,3.27,2.3,1094.48,6126150.61,1468.37,7679576.63,800.19,3108197.17,1272.0,4343900.0,0.85,5.0,0.9767137624280481,5.0
534,353620805000010,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3536208,PARIQUERA-AÇU,353620805,PARIQUERA-AÇU,35362080500,PARIQUERA-AÇU,3536208000,PARIQUERA-AÇU (todos os setores),1,0,295.0,1047.0,3.55,3.49,653.73,256094.77,711.63,237506.42,381.07,199355.73,619.51,176333.33,0.75,2.0,0.8619541473139488,1.0
535,353620805000011,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3536208,PARIQUERA-AÇU,353620805,PARIQUERA-AÇU,35362080500,PARIQUERA-AÇU,3536208000,PARIQUERA-AÇU (todos os setores),1,0,106.0,348.0,3.28,3.04,743.79,265047.02,856.98,207759.8,495.49,278915.63,764.84,224246.84,0.9333333333333333,5.0,0.97084917617237,5.0
536,353620805000012,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3536208,PARIQUERA-AÇU,353620805,PARIQUERA-AÇU,35362080500,PARIQUERA-AÇU,3536208000,PARIQUERA-AÇU (todos os setores),1,0,383.0,1306.0,3.41,2.84,704.36,420445.94,766.39,409903.28,394.96,295208.86,682.89,313823.5,0.8166666666666667,4.0,0.9201927517836322,2.0
537,353620805000013,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3536208,PARIQUERA-AÇU,353620805,PARIQUERA-AÇU,35362080500,PARIQUERA-AÇU,3536208000,PARIQUERA-AÇU (todos os setores),8,0,92.0,316.0,3.43,2.4,800.88,2751515.93,1009.33,3264295.39,436.0,1272480.56,882.56,2189030.7,0.8333333333333334,4.0,0.9163384652106457,2.0
538,353620805000014,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3536208,PARIQUERA-AÇU,353620805,PARIQUERA-AÇU,35362080500,PARIQUERA-AÇU,3536208000,PARIQUERA-AÇU (todos os setores),8,0,120.0,428.0,3.57,3.22,733.19,408124.64,765.07,401422.1,388.45,278689.84,702.43,283427.52,0.8,3.0,0.9695015129797738,5.0
539,353620805000015,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3536208,PARIQUERA-AÇU,353620805,PARIQUERA-AÇU,35362080500,PARIQUERA-AÇU,3536208000,PARIQUERA-AÇU (todos os setores),8,0,48.0,148.0,3.08,2.93,724.58,404263.65,869.5,357953.59,474.55,353973.18,792.84,338853.12,0.7833333333333333,3.0,0.9540229885057471,4.0
540,353620805000016,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3536208,PARIQUERA-AÇU,353620805,PARIQUERA-AÇU,35362080500,PARIQUERA-AÇU,3536208000,PARIQUERA-AÇU (todos os setores),8,0,86.0,300.0,3.49,3.92,763.5,739857.26,1025.95,724681.47,401.8,466829.31,867.04,605196.13,0.7333333333333333,1.0,0.9097318539066112,2.0
541,353620805000017,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3536208,PARIQUERA-AÇU,353620805,PARIQUERA-AÇU,35362080500,PARIQUERA-AÇU,3536208000,PARIQUERA-AÇU (todos os setores),8,0,22.0,61.0,2.77,2.18,1385.91,9419158.66,1385.91,9419158.66,709.49,3764639.39,1020.98,5132759.02,0.8166666666666667,4.0,0.9738562091503268,5.0
542,353620805000018,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3536208,PARIQUERA-AÇU,353620805,PARIQUERA-AÇU,35362080500,PARIQUERA-AÇU,3536208000,PARIQUERA-AÇU (todos os setores),8,0,142.0,495.0,3.49,3.44,870.92,3163398.89,1224.46,4023169.57,733.14,4028041.6,1135.96,5790115.52,0.8,3.0,0.8836524822695035,1.0
543,353620805000019,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3536208,PARIQUERA-AÇU,353620805,PARIQUERA-AÇU,35362080500,PARIQUERA-AÇU,3536208000,PARIQUERA-AÇU (todos os setores),8,0,357.0,1329.0,3.72,3.44,824.63,1036979.94,971.59,1079139.2,497.64,538870.08,809.42,624247.57,0.75,2.0,0.9660107673642706,4.0
544,353620805000020,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3536208,PARIQUERA-AÇU,353620805,PARIQUERA-AÇU,35362080500,PARIQUERA-AÇU,3536208000,PARIQUERA-AÇU (todos os setores),8,0,306.0,1064.0,3.48,2.94,724.3,207048.12,746.25,196909.11,383.16,201824.34,656.64,166232.81,0.8333333333333334,4.0,0.962403651874579,4.0
545,353620805000021,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3536208,PARIQUERA-AÇU,353620805,PARIQUERA-AÇU,35362080500,PARIQUERA-AÇU,3536208000,PARIQUERA-AÇU (todos os setores),8,0,168.0,591.0,3.52,2.13,606.49,655717.23,657.35,677415.36,320.13,313970.78,599.79,420918.98,0.7833333333333333,3.0,0.9254773841040951,2.0
546,353620805000022,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3536208,PARIQUERA-AÇU,353620805,PARIQUERA-AÇU,35362080500,PARIQUERA-AÇU,3536208000,PARIQUERA-AÇU (todos os setores),8,0,65.0,223.0,3.43,3.62,525.45,100687.31,599.19,70093.55,306.03,115317.45,537.7,77693.57,0.7333333333333333,1.0,0.9683864089370973,5.0
547,353620805000024,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3536208,PARIQUERA-AÇU,353620805,PARIQUERA-AÇU,35362080500,PARIQUERA-AÇU,3536208000,PARIQUERA-AÇU (todos os setores),1,0,262.0,769.0,2.94,1.54,1420.52,7423329.3,1755.54,8591470.16,886.07,3709270.9,1479.8,5320280.64,0.7333333333333333,1.0,0.9960518894529047,5.0
548,353620805000025,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3536208,PARIQUERA-AÇU,353620805,PARIQUERA-AÇU,35362080500,PARIQUERA-AÇU,3536208000,PARIQUERA-AÇU (todos os setores),1,0,165.0,576.0,3.49,3.75,672.88,803032.24,1037.62,860398.56,383.18,462550.09,844.75,630574.08,0.8,3.0,0.9147666974769778,2.0
549,353620805000026,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3536208,PARIQUERA-AÇU,353620805,PARIQUERA-AÇU,35362080500,PARIQUERA-AÇU,3536208000,PARIQUERA-AÇU (todos os setores),1,0,151.0,504.0,3.34,2.91,959.55,1028359.21,1013.23,1031520.56,553.36,720886.79,913.69,861615.66,0.8666666666666667,5.0,0.9714278922722195,5.0
550,353620805000027,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3536208,PARIQUERA-AÇU,353620805,PARIQUERA-AÇU,35362080500,PARIQUERA-AÇU,3536208000,PARIQUERA-AÇU (todos os setores),8,0,189.0,718.0,3.8,4.95,718.63,509132.02,794.27,502603.59,328.54,273265.78,682.7,326234.41,0.8,3.0,0.9363833353775707,3.0
551,353620805000028,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3536208,PARIQUERA-AÇU,353620805,PARIQUERA-AÇU,35362080500,PARIQUERA-AÇU,3536208000,PARIQUERA-AÇU (todos os setores),8,5,19.0,92.0,4.84,7.25,462.95,174720.61,549.75,158763.67,242.86,115618.28,442.36,122591.72,1.0,5.0,0.7102734663710274,1.0
552,353720605000001,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35056,Itanhaém,0,Municípios não pertencentes a estrutura de RM,3537206,PEDRO DE TOLEDO,353720605,PEDRO DE TOLEDO,35372060500,PEDRO DE TOLEDO,3537206000,PEDRO DE TOLEDO (todos os setores),1,0,208.0,620.0,2.98,2.37,1036.08,637164.59,1099.51,606271.51,632.03,543556.65,986.04,498811.56,0.8166666666666667,4.0,0.9598309380077964,4.0
553,353720605000002,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35056,Itanhaém,0,Municípios não pertencentes a estrutura de RM,3537206,PEDRO DE TOLEDO,353720605,PEDRO DE TOLEDO,35372060500,PEDRO DE TOLEDO,3537206000,PEDRO DE TOLEDO (todos os setores),1,0,417.0,1293.0,3.1,3.03,826.78,623863.42,877.27,617652.23,476.64,439969.17,748.61,487484.28,0.7833333333333333,3.0,0.9460139410735868,3.0
554,353720605000003,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35056,Itanhaém,0,Municípios não pertencentes a estrutura de RM,3537206,PEDRO DE TOLEDO,353720605,PEDRO DE TOLEDO,35372060500,PEDRO DE TOLEDO,3537206000,PEDRO DE TOLEDO (todos os setores),1,0,312.0,912.0,2.92,2.01,962.98,983163.89,1231.36,926465.67,722.72,788506.21,1120.78,776636.77,0.85,5.0,0.9502571294997662,4.0
555,353720605000004,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35056,Itanhaém,0,Municípios não pertencentes a estrutura de RM,3537206,PEDRO DE TOLEDO,353720605,PEDRO DE TOLEDO,35372060500,PEDRO DE TOLEDO,3537206000,PEDRO DE TOLEDO (todos os setores),1,0,260.0,865.0,3.33,3.34,904.52,1234069.86,984.0,1264424.49,549.94,728862.76,830.04,867882.26,0.85,5.0,0.9329734592892488,3.0
556,353720605000005,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35056,Itanhaém,0,Municípios não pertencentes a estrutura de RM,3537206,PEDRO DE TOLEDO,353720605,PEDRO DE TOLEDO,35372060500,PEDRO DE TOLEDO,3537206000,PEDRO DE TOLEDO (todos os setores),1,0,437.0,1361.0,3.11,2.99,726.63,840353.24,820.51,871979.03,473.42,705718.01,759.2,915063.08,0.8,3.0,0.9422302737520128,3.0
557,353720605000006,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35056,Itanhaém,0,Municípios não pertencentes a estrutura de RM,3537206,PEDRO DE TOLEDO,353720605,PEDRO DE TOLEDO,35372060500,PEDRO DE TOLEDO,3537206000,PEDRO DE TOLEDO (todos os setores),1,0,289.0,970.0,3.36,2.68,867.18,550614.74,938.63,528834.53,533.1,877857.08,788.15,1097241.94,0.75,2.0,0.9449529008777563,3.0
558,353720605000007,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35056,Itanhaém,0,Municípios não pertencentes a estrutura de RM,3537206,PEDRO DE TOLEDO,353720605,PEDRO DE TOLEDO,35372060500,PEDRO DE TOLEDO,3537206000,PEDRO DE TOLEDO (todos os setores),8,0,51.0,147.0,2.88,2.91,845.43,608736.49,845.43,608736.49,432.86,406208.97,721.44,469640.28,0.8333333333333334,4.0,0.9800569800569802,5.0
