city,direction,filename,latitude,longitude,name,pano_id,uf
REGISTRO,180,CAoSLEFGMVFpcE0wTXhSZ2ZXWXNzeEQ2MDNMZERwdDAtR2ZEeWVZSDlmejJ4UThB-180.jpg,-24.506333927256218,-47.837873697280884,unknown,CAoSLEFGMVFpcE0wTXhSZ2ZXWXNzeEQ2MDNMZERwdDAtR2ZEeWVZSDlmejJ4UThB,unknown
REGISTRO,270,CAoSLEFGMVFpcE0wTXhSZ2ZXWXNzeEQ2MDNMZERwdDAtR2ZEeWVZSDlmejJ4UThB-270.jpg,-24.506333927256218,-47.837873697280884,unknown,CAoSLEFGMVFpcE0wTXhSZ2ZXWXNzeEQ2MDNMZERwdDAtR2ZEeWVZSDlmejJ4UThB,unknown
REGISTRO,0,CAoSLEFGMVFpcFBsUVVHcGdDbndBRVBsZjBJd2dPY0EyWGN6T2Q0Qi1OZ3htSHRK-0.jpg,-24.50096666481382,-47.838128842413425,unknown,CAoSLEFGMVFpcFBsUVVHcGdDbndBRVBsZjBJd2dPY0EyWGN6T2Q0Qi1OZ3htSHRK,unknown
REGISTRO,90,CAoSLEFGMVFpcFBsUVVHcGdDbndBRVBsZjBJd2dPY0EyWGN6T2Q0Qi1OZ3htSHRK-90.jpg,-24.50096666481382,-47.838128842413425,unknown,CAoSLEFGMVFpcFBsUVVHcGdDbndBRVBsZjBJd2dPY0EyWGN6T2Q0Qi1OZ3htSHRK,unknown
REGISTRO,180,CAoSLEFGMVFpcFBsUVVHcGdDbndBRVBsZjBJd2dPY0EyWGN6T2Q0Qi1OZ3htSHRK-180.jpg,-24.50096666481382,-47.838128842413425,unknown,CAoSLEFGMVFpcFBsUVVHcGdDbndBRVBsZjBJd2dPY0EyWGN6T2Q0Qi1OZ3htSHRK,unknown
REGISTRO,270,CAoSLEFGMVFpcFBsUVVHcGdDbndBRVBsZjBJd2dPY0EyWGN6T2Q0Qi1OZ3htSHRK-270.jpg,-24.50096666481382,-47.838128842413425,unknown,CAoSLEFGMVFpcFBsUVVHcGdDbndBRVBsZjBJd2dPY0EyWGN6T2Q0Qi1OZ3htSHRK,unknown
REGISTRO,0,CAoSLEFGMVFpcFA0RER5UlF5blk3LVhSSllmZUhEUTlDdFdycG1uTXJMTTF2bmli-0.jpg,-24.5055523,-47.8374023,unknown,CAoSLEFGMVFpcFA0RER5UlF5blk3LVhSSllmZUhEUTlDdFdycG1uTXJMTTF2bmli,unknown
REGISTRO,90,CAoSLEFGMVFpcFA0RER5UlF5blk3LVhSSllmZUhEUTlDdFdycG1uTXJMTTF2bmli-90.jpg,-24.5055523,-47.8374023,unknown,CAoSLEFGMVFpcFA0RER5UlF5blk3LVhSSllmZUhEUTlDdFdycG1uTXJMTTF2bmli,unknown
REGISTRO,180,CAoSLEFGMVFpcFA0RER5UlF5blk3LVhSSllmZUhEUTlDdFdycG1uTXJMTTF2bmli-180.jpg,-24.5055523,-47.8374023,unknown,CAoSLEFGMVFpcFA0RER5UlF5blk3LVhSSllmZUhEUTlDdFdycG1uTXJMTTF2bmli,unknown
REGISTRO,270,CAoSLEFGMVFpcFA0RER5UlF5blk3LVhSSllmZUhEUTlDdFdycG1uTXJMTTF2bmli-270.jpg,-24.5055523,-47.8374023,unknown,CAoSLEFGMVFpcFA0RER5UlF5blk3LVhSSllmZUhEUTlDdFdycG1uTXJMTTF2bmli,unknown
